dataset_id,source_row,source_column,cell_text,resolved_text,cell_type,is_merged,merged_range
dataset_fae3b753bdd901c58b08c3ff,15,3,22.30,22.30,text,False,
dataset_fae3b753bdd901c58b08c3ff,16,1,备注:2020年破获当年的刑事案件1845923起。,备注:2020年破获当年的刑事案件1845923起。,text,False,
dataset_fae3b753bdd901c58b08c3ff,16,2,,,blank,False,
dataset_fae3b753bdd901c58b08c3ff,16,3,,,blank,False,
dataset_1090c6856291f67ab6f2ab00,1,1,表1 2020年全国法院受理各类 案件情况统计表,表1 2020年全国法院受理各类 案件情况统计表,text,False,
dataset_1090c6856291f67ab6f2ab00,1,2,,,blank,False,
dataset_1090c6856291f67ab6f2ab00,1,3,,,blank,False,
dataset_1090c6856291f67ab6f2ab00,1,4,,,blank,False,
dataset_1090c6856291f67ab6f2ab00,2,1,(单位:件),(单位:件),text,False,
dataset_1090c6856291f67ab6f2ab00,2,2,,,blank,False,
dataset_1090c6856291f67ab6f2ab00,2,3,,,blank,False,
dataset_1090c6856291f67ab6f2ab00,2,4,,,blank,False,
dataset_1090c6856291f67ab6f2ab00,3,1,案件情况,案件情况,text,False,
dataset_1090c6856291f67ab6f2ab00,3,2,收 案,收 案,text,False,
dataset_1090c6856291f67ab6f2ab00,3,3,结 案,结 案,text,False,
dataset_1090c6856291f67ab6f2ab00,3,4,未 结,未 结,text,False,
dataset_1090c6856291f67ab6f2ab00,4,1,总 计,总 计,text,False,
dataset_1090c6856291f67ab6f2ab00,4,2,28283204,28283204,text,False,
dataset_1090c6856291f67ab6f2ab00,4,3,28705181,28705181,text,False,
dataset_1090c6856291f67ab6f2ab00,4,4,2100296,2100296,text,False,
dataset_1090c6856291f67ab6f2ab00,5,1,"备注:收案是指当期新收案件,结案中包括上期","备注:收案是指当期新收案件,结案中包括上期",text,False,
dataset_1090c6856291f67ab6f2ab00,5,2,,,blank,False,
dataset_1090c6856291f67ab6f2ab00,5,3,,,blank,False,
dataset_1090c6856291f67ab6f2ab00,5,4,,,blank,False,
dataset_1090c6856291f67ab6f2ab00,6,1,旧存案件。下同,旧存案件。下同,text,False,
dataset_1090c6856291f67ab6f2ab00,6,2,,,blank,False,
dataset_1090c6856291f67ab6f2ab00,6,3,,,blank,False,
dataset_1090c6856291f67ab6f2ab00,6,4,,,blank,False,
dataset_adb0386eb74e735ca5b37103,1,1,表1 全国检察机构统计表,表1 全国检察机构统计表,text,False,
dataset_adb0386eb74e735ca5b37103,1,2,,,blank,False,
dataset_adb0386eb74e735ca5b37103,1,3,,,blank,False,
dataset_adb0386eb74e735ca5b37103,1,4,,,blank,False,
dataset_adb0386eb74e735ca5b37103,2,1,(截至2020年12月31日),(截至2020年12月31日),text,False,
dataset_adb0386eb74e735ca5b37103,2,2,,,blank,False,
dataset_adb0386eb74e735ca5b37103,2,3,,,blank,False,
dataset_adb0386eb74e735ca5b37103,2,4,,,blank,False,
dataset_adb0386eb74e735ca5b37103,3,1,(单位:个),(单位:个),text,False,
dataset_adb0386eb74e735ca5b37103,3,2,,,blank,False,
dataset_adb0386eb74e735ca5b37103,3,3,,,blank,False,
dataset_adb0386eb74e735ca5b37103,3,4,,,blank,False,
dataset_adb0386eb74e735ca5b37103,4,1,院 别,院 别,text,True,$A$4:$C$4
dataset_adb0386eb74e735ca5b37103,4,2,,院 别,blank,True,$A$4:$C$4
dataset_adb0386eb74e735ca5b37103,4,3,,院 别,blank,True,$A$4:$C$4
dataset_adb0386eb74e735ca5b37103,4,4,数 量,数 量,text,False,
dataset_adb0386eb74e735ca5b37103,5,1,合 计,合 计,text,True,$A$5:$C$5
dataset_adb0386eb74e735ca5b37103,5,2,,合 计,blank,True,$A$5:$C$5
dataset_adb0386eb74e735ca5b37103,5,3,,合 计,blank,True,$A$5:$C$5
dataset_adb0386eb74e735ca5b37103,5,4,3596,3596,text,False,
dataset_adb0386eb74e735ca5b37103,6,1,最高人民检察院,最高人民检察院,text,True,$A$6:$C$6
dataset_adb0386eb74e735ca5b37103,6,2,,最高人民检察院,blank,True,$A$6:$C$6
dataset_adb0386eb74e735ca5b37103,6,3,,最高人民检察院,blank,True,$A$6:$C$6
dataset_adb0386eb74e735ca5b37103,6,4,1,1,text,False,
dataset_adb0386eb74e735ca5b37103,7,1,省级人民检察院,省级人民检察院,text,True,$A$7:$C$7
dataset_adb0386eb74e735ca5b37103,7,2,,省级人民检察院,blank,True,$A$7:$C$7
dataset_adb0386eb74e735ca5b37103,7,3,,省级人民检察院,blank,True,$A$7:$C$7
dataset_adb0386eb74e735ca5b37103,7,4,33,33,text,False,
dataset_adb0386eb74e735ca5b37103,8,1,地级院,地级院,text,True,$A$8:$A$23
dataset_adb0386eb74e735ca5b37103,8,2,小计,小计,text,True,$B$8:$C$8
dataset_adb0386eb74e735ca5b37103,8,3,,小计,blank,True,$B$8:$C$8
dataset_adb0386eb74e735ca5b37103,8,4,396,396,text,False,
dataset_adb0386eb74e735ca5b37103,9,1,,地级院,blank,True,$A$8:$A$23
dataset_adb0386eb74e735ca5b37103,9,2,副省级市人民检察院,副省级市人民检察院,text,True,$B$9:$C$9
dataset_adb0386eb74e735ca5b37103,9,3,,副省级市人民检察院,blank,True,$B$9:$C$9
dataset_adb0386eb74e735ca5b37103,9,4,15,15,text,False,
dataset_adb0386eb74e735ca5b37103,10,1,,地级院,blank,True,$A$8:$A$23
dataset_adb0386eb74e735ca5b37103,10,2,市人民检察院,市人民检察院,text,True,$B$10:$C$10
dataset_adb0386eb74e735ca5b37103,10,3,,市人民检察院,blank,True,$B$10:$C$10
dataset_adb0386eb74e735ca5b37103,10,4,287,287,text,False,
dataset_adb0386eb74e735ca5b37103,11,1,,地级院,blank,True,$A$8:$A$23
dataset_adb0386eb74e735ca5b37103,11,2,自治州人民检察院,自治州人民检察院,text,True,$B$11:$C$11
dataset_adb0386eb74e735ca5b37103,11,3,,自治州人民检察院,blank,True,$B$11:$C$11
dataset_adb0386eb74e735ca5b37103,11,4,30,30,text,False,
dataset_adb0386eb74e735ca5b37103,12,1,,地级院,blank,True,$A$8:$A$23
dataset_adb0386eb74e735ca5b37103,12,2,盟检察院,盟检察院,text,True,$B$12:$C$12
dataset_adb0386eb74e735ca5b37103,12,3,,盟检察院,blank,True,$B$12:$C$12
dataset_adb0386eb74e735ca5b37103,12,4,3,3,text,False,
dataset_adb0386eb74e735ca5b37103,13,1,,地级院,blank,True,$A$8:$A$23
dataset_adb0386eb74e735ca5b37103,13,2,战区军事检察院,战区军事检察院,text,True,$B$13:$C$13
dataset_adb0386eb74e735ca5b37103,13,3,,战区军事检察院,blank,True,$B$13:$C$13
dataset_adb0386eb74e735ca5b37103,13,4,7,7,text,False,
dataset_adb0386eb74e735ca5b37103,14,1,,地级院,blank,True,$A$8:$A$23
dataset_adb0386eb74e735ca5b37103,14,2,派 出 分 院,派 出 分 院,text,True,$B$14:$B$23
dataset_adb0386eb74e735ca5b37103,14,3,分计,分计,text,False,
dataset_adb0386eb74e735ca5b37103,14,4,54,54,text,False,
dataset_adb0386eb74e735ca5b37103,15,1,,地级院,blank,True,$A$8:$A$23
dataset_adb0386eb74e735ca5b37103,15,2,,派 出 分 院,blank,True,$B$14:$B$23
dataset_adb0386eb74e735ca5b37103,15,3,生产建设兵团分院,生产建设兵团分院,text,False,
dataset_adb0386eb74e735ca5b37103,15,4,13,13,text,False,
dataset_adb0386eb74e735ca5b37103,16,1,,地级院,blank,True,$A$8:$A$23
dataset_adb0386eb74e735ca5b37103,16,2,,派 出 分 院,blank,True,$B$14:$B$23
dataset_adb0386eb74e735ca5b37103,16,3,直辖市检察分院,直辖市检察分院,text,False,
dataset_adb0386eb74e735ca5b37103,16,4,14,14,text,False,
dataset_adb0386eb74e735ca5b37103,17,1,,地级院,blank,True,$A$8:$A$23
dataset_adb0386eb74e735ca5b37103,17,2,,派 出 分 院,blank,True,$B$14:$B$23
dataset_adb0386eb74e735ca5b37103,17,3,铁路运输检察分院,铁路运输检察分院,text,False,
dataset_adb0386eb74e735ca5b37103,17,4,16,16,text,False,
dataset_adb0386eb74e735ca5b37103,18,1,,地级院,blank,True,$A$8:$A$23
dataset_adb0386eb74e735ca5b37103,18,2,,派 出 分 院,blank,True,$B$14:$B$23
dataset_adb0386eb74e735ca5b37103,18,3,农垦检察分院,农垦检察分院,text,False,
dataset_adb0386eb74e735ca5b37103,18,4,1,1,text,False,
dataset_adb0386eb74e735ca5b37103,19,1,,地级院,blank,True,$A$8:$A$23
dataset_adb0386eb74e735ca5b37103,19,2,,派 出 分 院,blank,True,$B$14:$B$23
dataset_adb0386eb74e735ca5b37103,19,3,林业检察分院,林业检察分院,text,False,
dataset_adb0386eb74e735ca5b37103,19,4,4,4,text,False,
dataset_adb0386eb74e735ca5b37103,20,1,,地级院,blank,True,$A$8:$A$23
dataset_adb0386eb74e735ca5b37103,20,2,,派 出 分 院,blank,True,$B$14:$B$23
dataset_adb0386eb74e735ca5b37103,20,3,监狱检察分院,监狱检察分院,text,False,
dataset_adb0386eb74e735ca5b37103,20,4,2,2,text,False,
dataset_adb0386eb74e735ca5b37103,21,1,,地级院,blank,True,$A$8:$A$23
dataset_adb0386eb74e735ca5b37103,21,2,,派 出 分 院,blank,True,$B$14:$B$23
dataset_adb0386eb74e735ca5b37103,21,3,工矿检察分院,工矿检察分院,text,False,
dataset_adb0386eb74e735ca5b37103,21,4,1,1,text,False,
dataset_adb0386eb74e735ca5b37103,22,1,,地级院,blank,True,$A$8:$A$23
dataset_adb0386eb74e735ca5b37103,22,2,,派 出 分 院,blank,True,$B$14:$B$23
dataset_adb0386eb74e735ca5b37103,22,3,油田检察分院,油田检察分院,text,False,
dataset_adb0386eb74e735ca5b37103,22,4,1,1,text,False,
dataset_adb0386eb74e735ca5b37103,23,1,,地级院,blank,True,$A$8:$A$23
dataset_adb0386eb74e735ca5b37103,23,2,,派 出 分 院,blank,True,$B$14:$B$23
dataset_adb0386eb74e735ca5b37103,23,3,其他派出分院,其他派出分院,text,False,
dataset_adb0386eb74e735ca5b37103,23,4,2,2,text,False,
dataset_adb0386eb74e735ca5b37103,24,1,县级院,县级院,text,True,$A$24:$A$38
dataset_adb0386eb74e735ca5b37103,24,2,小计,小计,text,True,$B$24:$C$24
dataset_adb0386eb74e735ca5b37103,24,3,,小计,blank,True,$B$24:$C$24
dataset_adb0386eb74e735ca5b37103,24,4,3166,3166,text,False,
dataset_adb0386eb74e735ca5b37103,25,1,,县级院,blank,True,$A$24:$A$38
dataset_adb0386eb74e735ca5b37103,25,2,县、旗人民检察院,县、旗人民检察院,text,True,$B$25:$C$25
dataset_adb0386eb74e735ca5b37103,25,3,,县、旗人民检察院,blank,True,$B$25:$C$25
dataset_adb0386eb74e735ca5b37103,25,4,1479,1479,text,False,
dataset_adb0386eb74e735ca5b37103,26,1,,县级院,blank,True,$A$24:$A$38
dataset_adb0386eb74e735ca5b37103,26,2,县级市人民检察院,县级市人民检察院,text,True,$B$26:$C$26
dataset_adb0386eb74e735ca5b37103,26,3,,县级市人民检察院,blank,True,$B$26:$C$26
dataset_adb0386eb74e735ca5b37103,26,4,366,366,text,False,
dataset_adb0386eb74e735ca5b37103,27,1,,县级院,blank,True,$A$24:$A$38
dataset_adb0386eb74e735ca5b37103,27,2,省直管县(市)人民检察院,省直管县(市)人民检察院,text,True,$B$27:$C$27
dataset_adb0386eb74e735ca5b37103,27,3,,省直管县(市)人民检察院,blank,True,$B$27:$C$27
dataset_adb0386eb74e735ca5b37103,27,4,20,20,text,False,
dataset_adb0386eb74e735ca5b37103,28,1,,县级院,blank,True,$A$24:$A$38
dataset_adb0386eb74e735ca5b37103,28,2,市辖区人民检察院,市辖区人民检察院,text,True,$B$28:$C$28
dataset_adb0386eb74e735ca5b37103,28,3,,市辖区人民检察院,blank,True,$B$28:$C$28
dataset_adb0386eb74e735ca5b37103,28,4,973,973,text,False,
dataset_adb0386eb74e735ca5b37103,29,1,,县级院,blank,True,$A$24:$A$38
dataset_adb0386eb74e735ca5b37103,29,2,基层军事检察院,基层军事检察院,text,True,$B$29:$C$29
dataset_adb0386eb74e735ca5b37103,29,3,,基层军事检察院,blank,True,$B$29:$C$29
dataset_adb0386eb74e735ca5b37103,29,4,26,26,text,False,
dataset_adb0386eb74e735ca5b37103,30,1,,县级院,blank,True,$A$24:$A$38
dataset_adb0386eb74e735ca5b37103,30,2,派 出 基 层 院,派 出 基 层 院,text,True,$B$30:$B$38
dataset_adb0386eb74e735ca5b37103,30,3,分计,分计,text,False,
dataset_adb0386eb74e735ca5b37103,30,4,302,302,text,False,
dataset_adb0386eb74e735ca5b37103,31,1,,县级院,blank,True,$A$24:$A$38
dataset_adb0386eb74e735ca5b37103,31,2,,派 出 基 层 院,blank,True,$B$30:$B$38
dataset_adb0386eb74e735ca5b37103,31,3,基层铁路运输检察院,基层铁路运输检察院,text,False,
dataset_adb0386eb74e735ca5b37103,31,4,59,59,text,False,
dataset_adb0386eb74e735ca5b37103,32,1,,县级院,blank,True,$A$24:$A$38
dataset_adb0386eb74e735ca5b37103,32,2,,派 出 基 层 院,blank,True,$B$30:$B$38
dataset_adb0386eb74e735ca5b37103,32,3,基层农垦检察院,基层农垦检察院,text,False,
dataset_adb0386eb74e735ca5b37103,32,4,37,37,text,False,
dataset_adb0386eb74e735ca5b37103,33,1,,县级院,blank,True,$A$24:$A$38
dataset_adb0386eb74e735ca5b37103,33,2,,派 出 基 层 院,blank,True,$B$30:$B$38
dataset_adb0386eb74e735ca5b37103,33,3,基层林业检察院,基层林业检察院,text,False,
dataset_adb0386eb74e735ca5b37103,33,4,25,25,text,False,
dataset_adb0386eb74e735ca5b37103,34,1,,县级院,blank,True,$A$24:$A$38
dataset_adb0386eb74e735ca5b37103,34,2,,派 出 基 层 院,blank,True,$B$30:$B$38
dataset_adb0386eb74e735ca5b37103,34,3,基层监狱检察院,基层监狱检察院,text,False,
dataset_adb0386eb74e735ca5b37103,34,4,88,88,text,False,
dataset_adb0386eb74e735ca5b37103,35,1,,县级院,blank,True,$A$24:$A$38
dataset_adb0386eb74e735ca5b37103,35,2,,派 出 基 层 院,blank,True,$B$30:$B$38
dataset_adb0386eb74e735ca5b37103,35,3,基层工矿检察院,基层工矿检察院,text,False,
dataset_adb0386eb74e735ca5b37103,35,4,4,4,text,False,
dataset_adb0386eb74e735ca5b37103,36,1,,县级院,blank,True,$A$24:$A$38
dataset_adb0386eb74e735ca5b37103,36,2,,派 出 基 层 院,blank,True,$B$30:$B$38
dataset_adb0386eb74e735ca5b37103,36,3,基层油田检察院,基层油田检察院,text,False,
dataset_adb0386eb74e735ca5b37103,36,4,1,1,text,False,
dataset_adb0386eb74e735ca5b37103,37,1,,县级院,blank,True,$A$24:$A$38
dataset_adb0386eb74e735ca5b37103,37,2,,派 出 基 层 院,blank,True,$B$30:$B$38
dataset_adb0386eb74e735ca5b37103,37,3,基层开发区检察院,基层开发区检察院,text,False,
dataset_adb0386eb74e735ca5b37103,37,4,77,77,text,False,
dataset_adb0386eb74e735ca5b37103,38,1,,县级院,blank,True,$A$24:$A$38
dataset_adb0386eb74e735ca5b37103,38,2,,派 出 基 层 院,blank,True,$B$30:$B$38
dataset_adb0386eb74e735ca5b37103,38,3,其他派出基层检察院,其他派出基层检察院,text,False,
dataset_adb0386eb74e735ca5b37103,38,4,11,11,text,False,
dataset_adb0386eb74e735ca5b37103,39,1,备注:33个省级检察院中含军事检察院1个和新疆兵团检察院1个。,备注:33个省级检察院中含军事检察院1个和新疆兵团检察院1个。,text,False,
dataset_adb0386eb74e735ca5b37103,39,2,,,blank,False,
dataset_adb0386eb74e735ca5b37103,39,3,,,blank,False,
dataset_adb0386eb74e735ca5b37103,39,4,,,blank,False,
dataset_09264cf1871f54be1258f063,1,1,表1 省区市和兵团受理行政复议案件情况统计表(按数量降序排列),表1 省区市和兵团受理行政复议案件情况统计表(按数量降序排列),text,False,
dataset_09264cf1871f54be1258f063,1,2,,,blank,False,
dataset_09264cf1871f54be1258f063,1,3,,,blank,False,
dataset_09264cf1871f54be1258f063,1,4,,,blank,False,
dataset_09264cf1871f54be1258f063,1,5,,,blank,False,
dataset_09264cf1871f54be1258f063,1,6,,,blank,False,
dataset_09264cf1871f54be1258f063,1,7,,,blank,False,
dataset_09264cf1871f54be1258f063,1,8,,,blank,False,
dataset_09264cf1871f54be1258f063,2,1,省份,省份,text,False,
dataset_09264cf1871f54be1258f063,2,2,数量,数量,text,False,
dataset_09264cf1871f54be1258f063,2,3,省份,省份,text,False,
dataset_09264cf1871f54be1258f063,2,4,数量,数量,text,False,
dataset_09264cf1871f54be1258f063,2,5,省份,省份,text,False,
dataset_09264cf1871f54be1258f063,2,6,数量,数量,text,False,
dataset_09264cf1871f54be1258f063,2,7,省份,省份,text,False,
dataset_09264cf1871f54be1258f063,2,8,数量,数量,text,False,
dataset_09264cf1871f54be1258f063,3,1,广东,广东,text,False,
dataset_09264cf1871f54be1258f063,3,2,26188,26188,text,False,
dataset_09264cf1871f54be1258f063,3,3,安徽,安徽,text,False,
dataset_09264cf1871f54be1258f063,3,4,6558,6558,text,False,
dataset_09264cf1871f54be1258f063,3,5,陕西,陕西,text,False,
dataset_09264cf1871f54be1258f063,3,6,3334,3334,text,False,
dataset_09264cf1871f54be1258f063,3,7,云南,云南,text,False,
dataset_09264cf1871f54be1258f063,3,8,2109,2109,text,False,
dataset_09264cf1871f54be1258f063,4,1,上海,上海,text,False,
dataset_09264cf1871f54be1258f063,4,2,18444,18444,text,False,
dataset_09264cf1871f54be1258f063,4,3,河南,河南,text,False,
dataset_09264cf1871f54be1258f063,4,4,5228,5228,text,False,
dataset_09264cf1871f54be1258f063,4,5,黑龙江,黑龙江,text,False,
dataset_09264cf1871f54be1258f063,4,6,3278,3278,text,False,
dataset_09264cf1871f54be1258f063,4,7,山西,山西,text,False,
dataset_09264cf1871f54be1258f063,4,8,2017,2017,text,False,
dataset_09264cf1871f54be1258f063,5,1,辽宁,辽宁,text,False,
dataset_09264cf1871f54be1258f063,5,2,14229,14229,text,False,
dataset_09264cf1871f54be1258f063,5,3,吉林,吉林,text,False,
dataset_09264cf1871f54be1258f063,5,4,4554,4554,text,False,
dataset_09264cf1871f54be1258f063,5,5,重庆,重庆,text,False,
dataset_09264cf1871f54be1258f063,5,6,3223,3223,text,False,
dataset_09264cf1871f54be1258f063,5,7,海南,海南,text,False,
dataset_09264cf1871f54be1258f063,5,8,1349,1349,text,False,
dataset_09264cf1871f54be1258f063,6,1,山东,山东,text,False,
dataset_09264cf1871f54be1258f063,6,2,11514,11514,text,False,
dataset_09264cf1871f54be1258f063,6,3,广西,广西,text,False,
dataset_09264cf1871f54be1258f063,6,4,4502,4502,text,False,
dataset_09264cf1871f54be1258f063,6,5,湖北,湖北,text,False,
dataset_09264cf1871f54be1258f063,6,6,3130,3130,text,False,
dataset_09264cf1871f54be1258f063,6,7,宁夏,宁夏,text,False,
dataset_09264cf1871f54be1258f063,6,8,591,591,text,False,
dataset_09264cf1871f54be1258f063,7,1,江苏,江苏,text,False,
dataset_09264cf1871f54be1258f063,7,2,9876,9876,text,False,
dataset_09264cf1871f54be1258f063,7,3,四川,四川,text,False,
dataset_09264cf1871f54be1258f063,7,4,4487,4487,text,False,
dataset_09264cf1871f54be1258f063,7,5,甘肃,甘肃,text,False,
dataset_09264cf1871f54be1258f063,7,6,2814,2814,text,False,
dataset_09264cf1871f54be1258f063,7,7,青海,青海,text,False,
dataset_09264cf1871f54be1258f063,7,8,324,324,text,False,
dataset_09264cf1871f54be1258f063,8,1,北京,北京,text,False,
dataset_09264cf1871f54be1258f063,8,2,9502,9502,text,False,
dataset_09264cf1871f54be1258f063,8,3,天津,天津,text,False,
dataset_09264cf1871f54be1258f063,8,4,4130,4130,text,False,
dataset_09264cf1871f54be1258f063,8,5,江西,江西,text,False,
dataset_09264cf1871f54be1258f063,8,6,2729,2729,text,False,
dataset_09264cf1871f54be1258f063,8,7,新疆,新疆,text,False,
dataset_09264cf1871f54be1258f063,8,8,309,309,text,False,
dataset_09264cf1871f54be1258f063,9,1,浙江,浙江,text,False,
dataset_09264cf1871f54be1258f063,9,2,9196,9196,text,False,
dataset_09264cf1871f54be1258f063,9,3,福建,福建,text,False,
dataset_09264cf1871f54be1258f063,9,4,3844,3844,text,False,
dataset_09264cf1871f54be1258f063,9,5,内蒙古,内蒙古,text,False,
dataset_09264cf1871f54be1258f063,9,6,2421,2421,text,False,
dataset_09264cf1871f54be1258f063,9,7,兵团,兵团,text,False,
dataset_09264cf1871f54be1258f063,9,8,198,198,text,False,
dataset_09264cf1871f54be1258f063,10,1,河北,河北,text,False,
dataset_09264cf1871f54be1258f063,10,2,8596,8596,text,False,
dataset_09264cf1871f54be1258f063,10,3,湖南,湖南,text,False,
dataset_09264cf1871f54be1258f063,10,4,3764,3764,text,False,
dataset_09264cf1871f54be1258f063,10,5,贵州,贵州,text,False,
dataset_09264cf1871f54be1258f063,10,6,2263,2263,text,False,
dataset_09264cf1871f54be1258f063,10,7,西藏,西藏,text,False,
dataset_09264cf1871f54be1258f063,10,8,77,77,text,False,
dataset_09264cf1871f54be1258f063,11,1,总计,总计,text,False,
dataset_09264cf1871f54be1258f063,11,2,174778,174778,text,True,$B$11:$H$11
dataset_09264cf1871f54be1258f063,11,3,,174778,blank,True,$B$11:$H$11
dataset_09264cf1871f54be1258f063,11,4,,174778,blank,True,$B$11:$H$11
dataset_09264cf1871f54be1258f063,11,5,,174778,blank,True,$B$11:$H$11
dataset_09264cf1871f54be1258f063,11,6,,174778,blank,True,$B$11:$H$11
dataset_09264cf1871f54be1258f063,11,7,,174778,blank,True,$B$11:$H$11
dataset_09264cf1871f54be1258f063,11,8,,174778,blank,True,$B$11:$H$11
dataset_66a21fba7dc3bdf24abc73fc,1,1,表10 2020年人民检察院对民事行政判决裁定调解书提出抗诉情况统计表,表10 2020年人民检察院对民事行政判决裁定调解书提出抗诉情况统计表,text,False,
dataset_66a21fba7dc3bdf24abc73fc,1,2,,,blank,False,
dataset_66a21fba7dc3bdf24abc73fc,1,3,,,blank,False,
dataset_66a21fba7dc3bdf24abc73fc,1,4,,,blank,False,
dataset_66a21fba7dc3bdf24abc73fc,1,5,,,blank,False,
dataset_66a21fba7dc3bdf24abc73fc,1,6,,,blank,False,
dataset_66a21fba7dc3bdf24abc73fc,1,7,,,blank,False,
dataset_66a21fba7dc3bdf24abc73fc,1,8,,,blank,False,
dataset_66a21fba7dc3bdf24abc73fc,1,9,,,blank,False,
dataset_66a21fba7dc3bdf24abc73fc,1,10,,,blank,False,
dataset_66a21fba7dc3bdf24abc73fc,1,11,,,blank,False,
dataset_66a21fba7dc3bdf24abc73fc,2,1,(单位:件),(单位:件),text,False,
dataset_66a21fba7dc3bdf24abc73fc,2,2,,,blank,False,
dataset_66a21fba7dc3bdf24abc73fc,2,3,,,blank,False,
dataset_66a21fba7dc3bdf24abc73fc,2,4,,,blank,False,
dataset_66a21fba7dc3bdf24abc73fc,2,5,,,blank,False,
dataset_66a21fba7dc3bdf24abc73fc,2,6,,,blank,False,
dataset_66a21fba7dc3bdf24abc73fc,2,7,,,blank,False,
dataset_66a21fba7dc3bdf24abc73fc,2,8,,,blank,False,
dataset_66a21fba7dc3bdf24abc73fc,2,9,,,blank,False,
dataset_66a21fba7dc3bdf24abc73fc,2,10,,,blank,False,
dataset_66a21fba7dc3bdf24abc73fc,2,11,,,blank,False,
dataset_66a21fba7dc3bdf24abc73fc,3,1,案件类别,案件类别,text,True,$A$3:$A$4
dataset_66a21fba7dc3bdf24abc73fc,3,2,受理,受理,text,True,$B$3:$B$4
dataset_66a21fba7dc3bdf24abc73fc,3,3,审查 结案,审查 结案,text,True,$C$3:$C$4
dataset_66a21fba7dc3bdf24abc73fc,3,4,提出 抗诉,提出 抗诉,text,True,$D$3:$D$4
dataset_66a21fba7dc3bdf24abc73fc,3,5,抗诉案件再审情况,抗诉案件再审情况,text,True,$E$3:$K$3
dataset_66a21fba7dc3bdf24abc73fc,3,6,,抗诉案件再审情况,blank,True,$E$3:$K$3
dataset_66a21fba7dc3bdf24abc73fc,3,7,,抗诉案件再审情况,blank,True,$E$3:$K$3
dataset_66a21fba7dc3bdf24abc73fc,3,8,,抗诉案件再审情况,blank,True,$E$3:$K$3
dataset_66a21fba7dc3bdf24abc73fc,3,9,,抗诉案件再审情况,blank,True,$E$3:$K$3
dataset_66a21fba7dc3bdf24abc73fc,3,10,,抗诉案件再审情况,blank,True,$E$3:$K$3
dataset_66a21fba7dc3bdf24abc73fc,3,11,,抗诉案件再审情况,blank,True,$E$3:$K$3
dataset_66a21fba7dc3bdf24abc73fc,4,1,,案件类别,blank,True,$A$3:$A$4
dataset_66a21fba7dc3bdf24abc73fc,4,2,,受理,blank,True,$B$3:$B$4
dataset_66a21fba7dc3bdf24abc73fc,4,3,,审查 结案,blank,True,$C$3:$C$4
dataset_66a21fba7dc3bdf24abc73fc,4,4,,提出 抗诉,blank,True,$D$3:$D$4
dataset_66a21fba7dc3bdf24abc73fc,4,5,合计,合计,text,False,
dataset_66a21fba7dc3bdf24abc73fc,4,6,改判,改判,text,False,
dataset_66a21fba7dc3bdf24abc73fc,4,7,调解,调解,text,False,
dataset_66a21fba7dc3bdf24abc73fc,4,8,发回重审,发回重审,text,False,
dataset_66a21fba7dc3bdf24abc73fc,4,9,和解撤诉,和解撤诉,text,False,
dataset_66a21fba7dc3bdf24abc73fc,4,10,维持原判,维持原判,text,False,
dataset_66a21fba7dc3bdf24abc73fc,4,11,其他,其他,text,False,
dataset_66a21fba7dc3bdf24abc73fc,5,1,民事案件,民事案件,text,False,
dataset_66a21fba7dc3bdf24abc73fc,5,2,76680,76680,text,False,
dataset_66a21fba7dc3bdf24abc73fc,5,3,79237,79237,text,False,
dataset_66a21fba7dc3bdf24abc73fc,5,4,4994,4994,text,False,
dataset_66a21fba7dc3bdf24abc73fc,5,5,3693,3693,text,False,
dataset_66a21fba7dc3bdf24abc73fc,5,6,2170,2170,text,False,
dataset_66a21fba7dc3bdf24abc73fc,5,7,200,200,text,False,
dataset_66a21fba7dc3bdf24abc73fc,5,8,523,523,text,False,
dataset_66a21fba7dc3bdf24abc73fc,5,9,90,90,text,False,
dataset_66a21fba7dc3bdf24abc73fc,5,10,627,627,text,False,
dataset_66a21fba7dc3bdf24abc73fc,5,11,83,83,text,False,
dataset_66a21fba7dc3bdf24abc73fc,6,1,行政案件,行政案件,text,False,
dataset_66a21fba7dc3bdf24abc73fc,6,2,14891,14891,text,False,
dataset_66a21fba7dc3bdf24abc73fc,6,3,14936,14936,text,False,
dataset_66a21fba7dc3bdf24abc73fc,6,4,182,182,text,False,
dataset_66a21fba7dc3bdf24abc73fc,6,5,133,133,text,False,
dataset_66a21fba7dc3bdf24abc73fc,6,6,46,46,text,False,
dataset_66a21fba7dc3bdf24abc73fc,6,7,5,5,text,False,
dataset_66a21fba7dc3bdf24abc73fc,6,8,12,12,text,False,
dataset_66a21fba7dc3bdf24abc73fc,6,9,10,10,text,False,
dataset_66a21fba7dc3bdf24abc73fc,6,10,57,57,text,False,
dataset_66a21fba7dc3bdf24abc73fc,6,11,3,3,text,False,
dataset_6e39a911fa5641d9cb7b3447,1,1,表10 2020年全国法院受理非诉保全案件情况统计表,表10 2020年全国法院受理非诉保全案件情况统计表,text,False,
dataset_6e39a911fa5641d9cb7b3447,1,2,,,blank,False,
dataset_6e39a911fa5641d9cb7b3447,1,3,,,blank,False,
dataset_6e39a911fa5641d9cb7b3447,1,4,,,blank,False,
dataset_6e39a911fa5641d9cb7b3447,2,1,(单位:件),(单位:件),text,False,
dataset_6e39a911fa5641d9cb7b3447,2,2,,,blank,False,
dataset_6e39a911fa5641d9cb7b3447,2,3,,,blank,False,
